"Loam"||"162489934"|"165257311"
"Clay loam"||"162489935"|"165257312"
"Sandy clay loam"||"162489936"|"165257313"
"Clay loam"||"162489937"|"165257314"
"Loam"||"162489938"|"165257315"
"Silt loam"||"162489939"|"165257316"
"Silty clay loam"||"162489940"|"165257317"
"Silt loam"||"162489941"|"165257318"
"Silt loam"||"162489942"|"165257319"
"Loam"||"162489943"|"165257320"
"Silt loam"||"162489944"|"165257321"
|"Bedrock"|"162489945"|"165257322"
"Silt loam"||"162489946"|"165257323"
"Silt loam"||"162489947"|"165257324"
"Loam"||"162489948"|"165257325"
"Silty clay loam"||"162489949"|"165257326"
"Silt loam"||"162489950"|"165257327"
"Loam"||"162489951"|"165257328"
"Silty clay loam"||"162489952"|"165257329"
"Silt loam"||"162489953"|"165257330"
"Loam"||"162489954"|"165257331"
"Silty clay loam"||"162489955"|"165257332"
|"Bedrock"|"162489956"|"165257333"
"Silt loam"||"162489957"|"165257334"
"Silt loam"||"162489958"|"165257335"
"Silty clay loam"||"162489959"|"165257336"
"Loam"||"162489960"|"165257337"
"Silt loam"||"162489961"|"165257338"
"Silt loam"||"162489962"|"165257339"
"Silty clay loam"||"162489963"|"165257340"
"Silt loam"||"162492613"|"165259949"
"Loam"||"162492614"|"165259950"
"Sandy loam"||"162492615"|"165259951"
"Loam"||"162492616"|"165259952"
"Silt loam"||"162492617"|"165259953"
"Clay loam"||"162492618"|"165259954"
"Silt loam"||"162492619"|"165259955"
"Loam"||"162492620"|"165259956"
"Silt loam"||"162492621"|"165259957"
"Silt loam"||"162492622"|"165259958"
"Loam"||"162492623"|"165259959"
"Clay loam"||"162492624"|"165259960"
"Silty clay loam"||"162492625"|"165259961"
|"Bedrock"|"162492692"|"165259962"
"Silt loam"||"162492693"|"165259963"
"Silt loam"||"162492694"|"165259964"
"Clay loam"||"162492695"|"165259965"
"Silty clay loam"||"162492696"|"165259966"
"Loam"||"162492697"|"165259967"
"Loam"||"162492698"|"165259968"
