"CL"|No |"80053619"|"148112501"
"SC-SM"|Yes|"80053620"|"148112502"
"GC"|No |"80053620"|"148112503"
"GC-GM"|No |"80053620"|"148112504"
"GM"|No |"80053620"|"148112505"
"SM"|No |"80053620"|"148112506"
"SC"|No |"80053620"|"148112507"
"CL"|No |"80053621"|"148112508"
"ML"|Yes|"80053621"|"148112509"
"SM"|Yes|"80053622"|"148112512"
"ML"|No |"80053622"|"148112511"
"GM"|No |"80053622"|"148112510"
"CL"|No |"80053625"|"148112513"
"CL-ML"|Yes|"80053625"|"148112514"
"ML"|No |"80053625"|"148112515"
"CL"|Yes|"80053626"|"148112516"
"ML"|No |"80053626"|"148112517"
"SC"|No |"80053626"|"148112518"
"SM"|No |"80053626"|"148112519"
"CL"|No |"80053627"|"148112520"
"GM"|No |"80053627"|"148112521"
"ML"|No |"80053627"|"148112522"
"SM"|No |"80053627"|"148112523"
"GC-GM"|Yes|"80053627"|"148112524"
"SC-SM"|Yes|"80053628"|"148112525"
"GC"|No |"80053628"|"148112526"
"GC-GM"|No |"80053628"|"148112527"
"GM"|No |"80053628"|"148112528"
"SM"|No |"80053628"|"148112529"
"SC"|No |"80053628"|"148112530"
"CL"|No |"80053629"|"148112531"
"ML"|Yes|"80053629"|"148112532"
"GM"|No |"80053630"|"148112533"
"ML"|No |"80053630"|"148112534"
"SM"|Yes|"80053630"|"148112535"
"CL"|No |"80053633"|"148112536"
"GM"|No |"80053633"|"148112537"
"ML"|No |"80053633"|"148112538"
"SM"|No |"80053633"|"148112539"
