0|0|0|46|69|91||"280145270"|"178581543"
46|69|91||||"Wet"|"280145270"|"178581544"
|||183|183|183||"280145271"|"178581545"
0|0|0|46|69|91||"280145271"|"178581546"
46|69|91||||"Wet"|"280145271"|"178581547"
|||183|183|183||"280145272"|"178581548"
0|0|0|46|69|91||"280145272"|"178581549"
46|69|91||||"Wet"|"280145272"|"178581550"
|||183|183|183||"280145280"|"178581551"
0|0|0|46|69|91||"280145280"|"178581552"
46|69|91||||"Wet"|"280145280"|"178581553"
|||183|183|183||"280145281"|"178581554"
0|0|0|46|69|91||"280145281"|"178581555"
46|69|91||||"Wet"|"280145281"|"178581556"
100|146|152|183|183|183||"280145286"|"178581563"
0|0|0|15|53|91||"280145286"|"178581564"
15|53|91|100|146|152|"Wet"|"280145286"|"178581565"
100|146|152|183|183|183||"280145285"|"178581560"
0|0|0|15|53|91||"280145285"|"178581561"
15|53|91|100|146|152|"Wet"|"280145285"|"178581562"
100|146|152|183|183|183||"280145289"|"178581566"
0|0|0|15|53|91||"280145289"|"178581567"
15|53|91|100|146|152|"Wet"|"280145289"|"178581568"
100|146|152|183|183|183||"280145291"|"178581569"
0|0|0|15|53|91||"280145291"|"178581570"
15|53|91|100|146|152|"Wet"|"280145291"|"178581571"
100|146|152|183|183|183||"280145284"|"178581557"
0|0|0|15|53|91||"280145284"|"178581558"
15|53|91|100|146|152|"Wet"|"280145284"|"178581559"
100|146|152|183|183|183||"280142514"|"178580021"
0|0|0|15|53|91||"280142514"|"178580022"
15|53|91|100|146|152|"Wet"|"280142514"|"178580023"
100|146|152|183|183|183||"280142513"|"178580018"
0|0|0|15|53|91||"280142513"|"178580019"
15|53|91|100|146|152|"Wet"|"280142513"|"178580020"
100|146|152|183|183|183||"280142517"|"178580024"
0|0|0|15|53|91||"280142517"|"178580025"
15|53|91|100|146|152|"Wet"|"280142517"|"178580026"
100|146|152|183|183|183||"280142519"|"178580027"
0|0|0|15|53|91||"280142519"|"178580028"
15|53|91|100|146|152|"Wet"|"280142519"|"178580029"
0|0|0|15|53|91||"280142512"|"178580016"
100|146|152|183|183|183||"280142512"|"178580015"
15|53|91|100|146|152|"Wet"|"280142512"|"178580017"
|||183|183|183||"280142522"|"178580030"
0|0|0|46|69|91||"280142522"|"178580031"
46|69|91||||"Wet"|"280142522"|"178580032"
|||183|183|183||"280142523"|"178580033"
0|0|0|46|69|91||"280142523"|"178580034"
46|69|91||||"Wet"|"280142523"|"178580035"
|||183|183|183||"280142524"|"178580036"
0|0|0|46|69|91||"280142524"|"178580037"
46|69|91||||"Wet"|"280142524"|"178580038"
|||183|183|183||"280142532"|"178580039"
0|0|0|46|69|91||"280142532"|"178580040"
46|69|91||||"Wet"|"280142532"|"178580041"
|||183|183|183||"280142533"|"178580042"
0|0|0|46|69|91||"280142533"|"178580043"
46|69|91||||"Wet"|"280142533"|"178580044"
0|0|0|46|69|91||"280142586"|"178580049"
46|69|91|108|146|183|"Wet"|"280142586"|"178580050"
0|0|0|46|69|91||"280142585"|"178580047"
46|69|91|108|146|183|"Wet"|"280142585"|"178580048"
0|0|0|46|69|91||"280142589"|"178580051"
46|69|91|108|146|183|"Wet"|"280142589"|"178580052"
0|0|0|46|69|91||"280142591"|"178580053"
46|69|91|108|146|183|"Wet"|"280142591"|"178580054"
0|0|0|46|69|91||"280142584"|"178580045"
46|69|91|108|146|183|"Wet"|"280142584"|"178580046"
|||183|183|183||"280142594"|"178580055"
0|0|0|15|31|46||"280142594"|"178580056"
15|31|46||||"Wet"|"280142594"|"178580057"
|||183|183|183||"280142595"|"178580058"
0|0|0|15|31|46||"280142595"|"178580059"
15|31|46||||"Wet"|"280142595"|"178580060"
|||183|183|183||"280142596"|"178580061"
0|0|0|15|31|46||"280142596"|"178580062"
15|31|46||||"Wet"|"280142596"|"178580063"
|||183|183|183||"280142604"|"178580064"
0|0|0|15|31|46||"280142604"|"178580065"
15|31|46||||"Wet"|"280142604"|"178580066"
|||183|183|183||"280142605"|"178580067"
0|0|0|15|31|46||"280142605"|"178580068"
15|31|46||||"Wet"|"280142605"|"178580069"
66|91|117|183|183|183||"280146530"|"178582275"
0|0|0|51|76|102||"280146530"|"178582276"
51|76|102|66|91|117|"Wet"|"280146530"|"178582277"
66|91|117|183|183|183||"280146531"|"178582280"
0|0|0|51|76|102||"280146531"|"178582278"
51|76|102|66|91|117|"Wet"|"280146531"|"178582279"
66|91|117|183|183|183||"280146535"|"178582286"
0|0|0|51|76|102||"280146535"|"178582284"
51|76|102|66|91|117|"Wet"|"280146535"|"178582285"
0|0|0|51|76|102||"280146539"|"178582290"
66|91|117|183|183|183||"280146539"|"178582292"
51|76|102|66|91|117|"Wet"|"280146539"|"178582291"
66|91|117|183|183|183||"280146538"|"178582287"
0|0|0|51|76|102||"280146538"|"178582288"
51|76|102|66|91|117|"Wet"|"280146538"|"178582289"
66|91|117|183|183|183||"280146534"|"178582281"
0|0|0|51|76|102||"280146534"|"178582282"
51|76|102|66|91|117|"Wet"|"280146534"|"178582283"
0|0|0|102|140|183|"Moist"|"280146552"|"178582314"
102|140|183|183|183|183|"Wet"|"280146552"|"178582313"
0|0|0|102|140|183|"Moist"|"280146551"|"178582312"
102|140|183|183|183|183|"Wet"|"280146551"|"178582311"
0|0|0|102|140|183|"Moist"|"280146553"|"178582315"
102|140|183|183|183|183|"Wet"|"280146553"|"178582316"
0|0|0|102|140|183|"Moist"|"280146550"|"178582309"
102|140|183|183|183|183|"Wet"|"280146550"|"178582310"
0|0|0|102|140|183|"Moist"|"280146549"|"178582308"
102|140|183|183|183|183|"Wet"|"280146549"|"178582307"
0|0|0|25|36|51|"Moist"|"280146548"|"178582305"
25|36|51|183|183|183|"Wet"|"280146548"|"178582306"
0|0|0|0|13|25|"Moist"|"280146542"|"178582293"
0|13|25|183|183|183|"Wet"|"280146542"|"178582294"
0|0|0|0|13|25|"Moist"|"280146547"|"178582304"
